codice_contabilita|partita_iva|commodity|fornitore|anno_comp|mese_comp|data_emissione|data_scadenza|flg_presenza_scadenza|provenienza|volume|importo
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2016|05|2022-02-25 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-18.489|-2.068483
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2015|11|2022-02-25 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-130.447|-12.034557
383398|03178060236|GAS|MEGARETI S.p.A.|2019|01|2022-02-16 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|92.253|4.216403
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2015|09|2022-02-25 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-18.488|-0.466243
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2015|10|2022-02-25 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-52.384|-1.321021
204437|06724610966|GAS|2i RETE GAS S.p.A.|2011|08|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1.402|-1.46
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2022|01|2022-02-11 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|158366670.02389|10538091.300634
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2022|01|2022-02-07 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|126526642.229|10090248.605611
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|12|2022-02-17 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-775493.38799999|-75380.473738053
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|10|2022-02-07 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|213853.641|-28698.004577856
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|11|2022-02-17 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|27869.036|-42640.009255842
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2022|01|2022-02-17 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|121050528.741|5974973.7826352
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|10|2022-02-17 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|233649.815|-33415.019623113
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|12|2022-02-11 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-244450.366|-45981.554528497
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|12|2022-02-07 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-441587.33899998|-94112.620893964
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|11|2022-02-07 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|258124.239|-37076.506634814
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|11|2022-02-11 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|84064.678000001|-28264.012528697
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|10|2022-02-11 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|325364.186|-17460.396467443
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-09 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|283378.623|30500.98573035
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-09 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|7847240.9559995|580066.56000001
426906|01341400198|GAS|LD RETI S.r.l.|2022|01|2022-02-09 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|3246182.388|241356.46
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-09 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|125416.71|14394.734558848
426906|01341400198|GAS|LD RETI S.r.l.|2021|11|2022-02-09 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|34567.216|3431.4876276531
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|429173.849|25632.04
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-12 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|10665.781|735.61
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-08 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|15.483|2.712
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-09 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|56590.585|7045.2597108015
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-08 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|55453.003|4226.12
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-08 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|8303.341|960.28435318341
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-08 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|3847.571|490.77946503088
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-08 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|2235.482|316.03618178571
426906|01341400198|GAS|LD RETI S.r.l.|2021|12|2022-02-09 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|98051.095|9372.920960374
426906|01341400198|GAS|LD RETI S.r.l.|2022|01|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|2347.464|225.77
426906|01341400198|GAS|LD RETI S.r.l.|2022|01|2022-02-08 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|32354.611|2336.99
426906|01341400198|GAS|LD RETI S.r.l.|2021|10|2022-02-09 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|11128.165|1195.2614119729
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1327.1|211.06400594244
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|2719.403|314.89656508608
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|9575.309|828.09942897148
426906|01341400198|GAS|LD RETI S.r.l.|2021|12|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|714.323|71.040806982872
426906|01341400198|GAS|LD RETI S.r.l.|2022|01|2022-02-12 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|2411.655|156.36
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-14 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|19708.197|1624.92
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-12 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|721.563|87.953084893048
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-14 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|721.773|64.868101908322
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-14 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|3079.632|237.55726654207
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-14 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|318.999|34.74463154961
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|12|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-123602.627|-17854.4
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|12|2022-02-22 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-179335.711|-22551.560000001
204437|06724610966|GAS|2i RETE GAS S.p.A.|2022|01|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|10181168.401|586404.27999999
204437|06724610966|GAS|2i RETE GAS S.p.A.|2022|01|2022-02-22 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|10236867.221|532545.76999995
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|11|2022-02-22 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-15672.74|-4272.61
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2022|01|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|79228780.271993|4501479.0657183
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|12|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-161923.442|-24583.18
204437|06724610966|GAS|2i RETE GAS S.p.A.|2022|01|2022-02-18 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|8774142.0620001|528126.01999995
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|11|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-12438.828|-4794.55
204437|06724610966|GAS|2i RETE GAS S.p.A.|2022|01|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|9728749.9949999|518194.36999995
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|12|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-193931.61|-27315.680000001
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|10|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|7740.25|-2990.44
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|11|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-4085.653|-4247.8
204437|06724610966|GAS|2i RETE GAS S.p.A.|2022|01|2022-02-17 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|7538202.658|388846.48999996
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|12|2022-02-17 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-174922.873|-19956.2
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|11|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-10734.459|-2017.36017059
204437|06724610966|GAS|2i RETE GAS S.p.A.|2022|01|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|8459064.849|491028.54999998
302288|00757920152|GAS|"METANO SANT\'ANGELO LODIGIANO S.p.A."|2021|10|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-10687.547|-1156.7292233526
302288|00757920152|GAS|"METANO SANT\'ANGELO LODIGIANO S.p.A."|2021|12|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-15110.477|-1397.9409385607
302288|00757920152|GAS|"METANO SANT\'ANGELO LODIGIANO S.p.A."|2021|11|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-9990.027|-1037.3131955663
302288|00757920152|GAS|"METANO SANT\'ANGELO LODIGIANO S.p.A."|2022|01|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1589843.138|85411.880709999
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|12|2022-02-18 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-399011.997|-28202.114673913
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|10|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|3943.139|-3042.25
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|10|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-10913.432|-1100.087790031
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|12|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|43588.195|1652.4027202065
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|11|2022-02-18 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|105039.082|9909.4493478261
425909|01356930550|GAS|UMBRIA DISTRIBUZIONE GAS S.p.A.|2021|12|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-3189.158|-486.1727415992
425909|01356930550|GAS|UMBRIA DISTRIBUZIONE GAS S.p.A.|2021|11|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|5164.983|397.44437740743
425909|01356930550|GAS|UMBRIA DISTRIBUZIONE GAS S.p.A.|2021|10|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-8355.039|-1269.2017527742
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|10|2022-02-22 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|6187.645|-2182.64
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|11|2022-02-17 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-7150.955|-4024.42
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|10|2022-02-17 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|7532.832|-2539.86
425909|01356930550|GAS|UMBRIA DISTRIBUZIONE GAS S.p.A.|2022|01|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|459387.188|15139.16914
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|11|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-6275.19|-3989.21
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-28 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|257.177|37.693132460531
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-28 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|972.356|75.52
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-28 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1189.443|111.08558823529
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-28 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|588.802|63.071279304175
426906|01341400198|GAS|LD RETI S.r.l.|2021|11|2022-02-08 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|851.57|94.922081964435
426906|01341400198|GAS|LD RETI S.r.l.|2021|10|2022-02-08 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|487.155|55.588459696944
426906|01341400198|GAS|LD RETI S.r.l.|2021|12|2022-02-08 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1645.295|169.30945833862
426906|01341400198|GAS|LD RETI S.r.l.|2022|01|2022-02-22 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|720529|22549.41
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-08 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|28.251|5.85
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-21 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|76.264|9.3116981132075
426906|01341400198|GAS|LD RETI S.r.l.|2021|11|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|177.296|22.228432147563
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-12 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|71.118|14.414385695187
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-12 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|36.726|8.4625294117647
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|10|2022-02-16 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-947.384|-200.08
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|10|2022-02-18 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|5135.566|-1883.544673913
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|10|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|6454.408|-2937.68
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-28 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1390.129|220.82395338528
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1198.258|202.42498539793
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|881.71|163.78858952483
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1055.768|61.42
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-14 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|124.832|15.716739130435
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-14 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|36.352|0.8
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|12|2022-02-16 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-60054.005|-1600.67
426906|01341400198|GAS|LD RETI S.r.l.|2022|01|2022-02-14 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|126.024|4.37
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|31.173|9.88
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|755.497|155.90642507724
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|61.847|9.55
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-28 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|2027|150.59
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-28 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|978.516|170.62989412968
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-28 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1972.246|298.83615248505
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|11|2022-02-16 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-2393.699|-458.91
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-26 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1029.852|99.13
426906|01341400198|GAS|LD RETI S.r.l.|2021|10|2022-02-12 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|166.426|16.55
426906|01341400198|GAS|LD RETI S.r.l.|2021|11|2022-02-12 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|317.723|28.45
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1929.114|151.19
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1304.041|194.41292397371
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1961.366|273.58129921727
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|683.784|119.39577680902
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2022|01|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|164904286.12799|8804337.7256398
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|10|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|56290.803|-35512.796630575
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|12|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-391117.732|-52787.354730425
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|11|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|-119179.948|-42718.486239096
204437|06724610966|GAS|2i RETE GAS S.p.A.|2022|01|2022-02-22 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|-1963.098|545.91
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|11|2022-02-22 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|-2137.205|75.41
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|12|2022-02-22 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|-3352.927|-119.2
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|10|2022-02-22 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|-973.2|216.78
449510|07063880962|GAS|ACSM-AGAM reti gas-acqua S.p.A.|2022|01|2022-02-22 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|2629382.272|198192.11
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|7712.308|568.4
426906|01341400198|GAS|LD RETI S.r.l.|2021|12|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|573.567|91.615595923793
449013|01791490343|GAS|IRETI S.p.A.|2021|12|2022-02-25 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|-92820.575|-9367.5499999999
449013|01791490343|GAS|IRETI S.p.A.|2022|01|2022-02-25 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|1945877.429|176357.38999997
449013|01791490343|GAS|IRETI S.p.A.|2021|11|2022-02-25 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|-4482.938|-824.62
449013|01791490343|GAS|IRETI S.p.A.|2021|10|2022-02-25 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|18343.36|1320.66
449013|01791490343|GAS|IRETI S.p.A.|2022|01|2022-02-22 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|4323513.056|308694.60666668
449013|01791490343|GAS|IRETI S.p.A.|2021|12|2022-02-22 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|18091.835|578.45960784314
449013|01791490343|GAS|IRETI S.p.A.|2021|10|2022-02-22 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|26591.427|1539.9
449013|01791490343|GAS|IRETI S.p.A.|2021|11|2022-02-22 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|8885.257|-362.8162745098
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|451.215|45.020745341615
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|179.965|21.630341614907
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|2818.076|5277.97
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|69.07|10.031846153846
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|108.294|15.398913043478
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|42.497|6.3138461538462
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|43.913|6.5243076923077
426906|01341400198|GAS|LD RETI S.r.l.|2022|01|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|347.794|2290.91
426906|01341400198|GAS|LD RETI S.r.l.|2021|11|2022-02-24 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|72.273|9.2644040762074
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-18 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|84.205|14.509523809524
426906|01341400198|GAS|LD RETI S.r.l.|2021|10|2022-02-21 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|56.089|10.610760869565
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-21 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|54.123|9.2613018867925
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-21 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|15.033|1.63
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-18 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|5.614|0.96730158730159
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-18 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|193.201|26.893174603175
148987|12883450152|GAS|UNARETI S.p.A.|2022|01|2022-02-18 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|179.167|5.41
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-14 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|6.707|3.2478260869565
426906|01341400198|GAS|LD RETI S.r.l.|2021|12|2022-02-03 00:00:00|2022-03-02 00:00:00|PRESENTE|AcuPhi|162.261|16.72
148987|12883450152|GAS|UNARETI S.p.A.|2021|11|2022-02-26 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|632.493|79.467045454545
148987|12883450152|GAS|UNARETI S.p.A.|2021|12|2022-02-26 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|1015.147|130.16281565657
426906|01341400198|GAS|LD RETI S.r.l.|2021|12|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|65.096|1.48
426906|01341400198|GAS|LD RETI S.r.l.|2022|01|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|143.013|5.53
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-26 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|222.75|27.920138888889
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-08 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0.603|0.178
148987|12883450152|GAS|UNARETI S.p.A.|2021|06|2022-02-16 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|0|2.66
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-21 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0|2.917
204437|06724610966|GAS|2i RETE GAS S.p.A.|2022|02|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|0|0.11
426906|01341400198|GAS|LD RETI S.r.l.|2022|01|2022-02-26 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|0|0.08
148987|12883450152|GAS|UNARETI S.p.A.|2021|09|2022-02-21 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0|0.08
148987|12883450152|GAS|UNARETI S.p.A.|2021|10|2022-02-14 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|2.638|2.9854347826087
449510|07063880962|GAS|ACSM-AGAM reti gas-acqua S.p.A.|2020|10|2022-02-22 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|0|4.865652173913
449510|07063880962|GAS|ACSM-AGAM reti gas-acqua S.p.A.|2021|09|2022-02-22 00:00:00|2022-03-30 00:00:00|PRESENTE|AcuPhi|0|7.9728260869565
